EDX cell sector AFP compatibility matrix
ABAG0003    23.47   109.02     3.20    2    2    0    0
   32   93
     ABAD0001   0.4
     ABAE0002   0.0
     ABAE0003   0.5
     ABAG0003   0.0
     ABAH0003   0.0
     ABAH0004   2.2
     ABAH0005   1.5
     ABAI0001   1.2
     ABAI0002   0.2
     ABAI0003   0.0
     ABAJ0001   5.4
     ABAJ0002   0.1
     ABAJ0003   0.0
     ABAK0001  13.0
     ABAK0002   0.5
     ABAK0003   0.0
     ABAL0001   0.4
     ABAL0002   6.6
     ABAL0003  13.1
     ABAM0001   0.0
     ABAM0002   7.6
     ABAM0003   0.0
     ABAN0001   0.1
     ABAN0002  10.0
     ABAN0003   1.4
     ABAO0001   0.1
     ABAP0001   0.9
     ABAP0002   0.2
     ABAP0003   0.0
     ABAQ0001   5.2
     ABAR0001   1.1
     ABAR0002   1.0
     ABAR0003  41.8
     ABAS0001   1.3
     ABAS0002   0.6
     ABAT0001   0.3
     ABAU0001   0.8
     ABAU0002   0.1
     ABAU0003   0.5
     ABAV0003   0.0
     ABAW0001   6.7
     ABAW0003   0.0
     ABAX0001   2.9
     ABAY0003   2.5
     ABAZ0003   6.9
     ABAZ0004  38.3
     ABBA0001   0.2
     ABBB0001   2.5
     ABBC0001   0.0
     ABBC0002  22.6
     ABAF0001   0.0
     ABAF0003   0.0
ABAH0003    36.88  2601.75    76.32   13   13    0    1
    5   20   25   29   32   44   49   56   68   72   87   93   96
     ABAD0001   0.0
     ABAE0002   0.0
     ABAE0003   0.0
     ABAG0003   0.0
     ABAH0003   0.0
     ABAH0004  45.7
     ABAH0005  44.4
     ABAI0001  43.3
     ABAI0002   0.0
     ABAI0003   0.2
     ABAJ0001   0.9
     ABAJ0002   0.0
     ABAJ0003   0.5
     ABAK0001   0.4
     ABAK0002   0.0
     ABAK0003   8.1
     ABAL0001   0.0
     ABAL0002   0.0
     ABAL0003  12.6
     ABAM0001   0.0
     ABAM0002   0.4
     ABAM0003  24.2
     ABAN0001   0.0
     ABAN0002   0.0
     ABAN0003   0.4
     ABAO0001   0.0
     ABAP0001  23.4
     ABAP0002   4.3
     ABAP0003   0.0
     ABAQ0001   2.8
     ABAR0001   0.0
     ABAR0002   0.0
     ABAR0003   0.0
     ABAS0001   0.0
     ABAS0002   0.0
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAU0003   1.7
     ABAV0003   0.0
     ABAW0001  47.4
     ABAW0003  27.0
     ABAX0001   8.0
     ABAY0003  42.5
     ABAZ0003   0.1
     ABAZ0004   0.3
     ABBA0001   0.0
     ABBB0001   0.0
     ABBC0001  19.4
     ABBC0002   0.1
     ABAF0001   0.0
     ABAF0003   0.0
ABAH0004    51.36   167.73     4.92    2    2    0    2
   34  106
     ABAD0001   0.0
     ABAE0002   0.0
     ABAE0003   0.1
     ABAG0003   0.3
     ABAH0003  55.2
     ABAH0004   0.0
     ABAH0005  26.9
     ABAI0001  49.3
     ABAI0002   4.7
     ABAI0003   0.0
     ABAJ0001   8.6
     ABAJ0002   1.4
     ABAJ0003   3.5
     ABAK0001   0.4
     ABAK0002   6.3
     ABAK0003  34.7
     ABAL0001   0.0
     ABAL0002   0.4
     ABAL0003  23.4
     ABAM0001   0.0
     ABAM0002   8.8
     ABAM0003   0.9
     ABAN0001   0.0
     ABAN0002   1.5
     ABAN0003   9.0
     ABAO0001   0.0
     ABAP0001   3.6
     ABAP0002   9.8
     ABAP0003   0.0
     ABAQ0001   0.9
     ABAR0001   0.0
     ABAR0002   0.0
     ABAR0003   0.4
     ABAS0001   0.3
     ABAS0002   0.0
     ABAT0001   0.0
     ABAU0001   1.2
     ABAU0002   1.1
     ABAU0003   8.1
     ABAV0003   1.9
     ABAW0001  32.8
     ABAW0003   7.9
     ABAX0001  14.8
     ABAY0003  62.7
     ABAZ0003   6.2
     ABAZ0004   5.7
     ABBA0001   0.4
     ABBB0001   0.0
     ABBC0001   0.1
     ABBC0002   6.4
     ABAF0001   0.0
     ABAF0003   0.0
ABAH0005    17.10    87.03     2.55    1    1    0    2
   15
     ABAD0001   0.4
     ABAE0002   0.0
     ABAE0003   0.4
     ABAG0003   0.1
     ABAH0003  42.5
     ABAH0004  60.0
     ABAH0005   0.0
     ABAI0001  14.1
     ABAI0002   0.0
     ABAI0003   0.0
     ABAJ0001   2.3
     ABAJ0002   0.0
     ABAJ0003   0.2
     ABAK0001   0.5
     ABAK0002   0.0
     ABAK0003   1.6
     ABAL0001   0.6
     ABAL0002   0.1
     ABAL0003   7.3
     ABAM0001   3.5
     ABAM0002   1.1
     ABAM0003   7.2
     ABAN0001   0.2
     ABAN0002   0.6
     ABAN0003   4.7
     ABAO0001   4.0
     ABAP0001  16.3
     ABAP0002   0.6
     ABAP0003   0.0
     ABAQ0001   2.3
     ABAR0001   0.1
     ABAR0002   0.0
     ABAR0003   0.8
     ABAS0001   0.7
     ABAS0002   0.1
     ABAT0001   0.3
     ABAU0001   0.1
     ABAU0002   0.0
     ABAU0003   0.8
     ABAV0003   0.0
     ABAW0001  35.1
     ABAW0003   0.1
     ABAX0001   2.4
     ABAY0003  21.0
     ABAZ0003   0.5
     ABAZ0004   3.2
     ABBA0001   0.9
     ABBB0001   2.8
     ABBC0001  15.4
     ABBC0002   4.8
     ABAF0001   1.1
     ABAF0003   1.5
ABAI0001   118.08   222.03     6.51    2    2    0    1
   82  116
     ABAD0001   0.0
     ABAE0002   0.0
     ABAE0003   0.0
     ABAG0003   0.1
     ABAH0003   9.4
     ABAH0004  20.0
     ABAH0005   0.9
     ABAI0001   0.0
     ABAI0002  12.5
     ABAI0003  12.8
     ABAJ0001   5.7
     ABAJ0002   0.0
     ABAJ0003   8.2
     ABAK0001   0.9
     ABAK0002   0.1
     ABAK0003  47.6
     ABAL0001   0.0
     ABAL0002   0.0
     ABAL0003   3.5
     ABAM0001   0.0
     ABAM0002   1.5
     ABAM0003   1.7
     ABAN0001   0.0
     ABAN0002   0.1
     ABAN0003   2.6
     ABAO0001   0.0
     ABAP0001  11.4
     ABAP0002  54.9
     ABAP0003   0.2
     ABAQ0001   1.4
     ABAR0001   0.0
     ABAR0002   0.0
     ABAR0003   0.4
     ABAS0001   0.2
     ABAS0002   0.0
     ABAT0001   0.3
     ABAU0001   0.2
     ABAU0002   0.0
     ABAU0003  17.1
     ABAV0003   1.0
     ABAW0001   7.6
     ABAW0003  20.8
     ABAX0001  52.5
     ABAY0003  53.9
     ABAZ0003   2.8
     ABAZ0004   4.7
     ABBA0001   0.2
     ABBB0001   0.1
     ABBC0001   1.1
     ABBC0002   1.4
     ABAF0001   0.0
     ABAF0003   0.1
ABAI0002    44.83   111.78     3.28    2    2    0    0
   10   21
     ABAD0001   0.0
     ABAE0002   0.0
     ABAE0003   0.0
     ABAG0003   0.2
     ABAH0003   1.9
     ABAH0004   6.5
     ABAH0005   0.1
     ABAI0001  49.5
     ABAI0002   0.0
     ABAI0003  15.8
     ABAJ0001   5.8
     ABAJ0002   5.9
     ABAJ0003   3.7
     ABAK0001   0.0
     ABAK0002   2.2
     ABAK0003   0.2
     ABAL0001   0.0
     ABAL0002   0.0
     ABAL0003   0.1
     ABAM0001   0.0
     ABAM0002   1.4
     ABAM0003   0.4
     ABAN0001   0.0
     ABAN0002   0.4
     ABAN0003   0.1
     ABAO0001   0.0
     ABAP0001   0.0
     ABAP0002  16.0
     ABAP0003   0.4
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAR0002   0.0
     ABAR0003   0.0
     ABAS0001   0.0
     ABAS0002   0.0
     ABAT0001   0.0
     ABAU0001   0.4
     ABAU0002   1.1
     ABAU0003   4.0
     ABAV0003   4.0
     ABAW0001   1.6
     ABAW0003   4.7
     ABAX0001  26.3
     ABAY0003   2.9
     ABAZ0003   1.6
     ABAZ0004   0.4
     ABBA0001   0.0
     ABBB0001   0.0
     ABBC0001   0.0
     ABBC0002   0.4
     ABAF0001   0.0
     ABAF0003   0.0
ABAI0003   115.72    73.02     2.14    1    1    0    1
   69
     ABAD0001   0.0
     ABAE0002   0.0
     ABAE0003   0.0
     ABAG0003   0.0
     ABAH0003   0.1
     ABAH0004   0.0
     ABAH0005   0.0
     ABAI0001  15.5
     ABAI0002   7.2
     ABAI0003   0.0
     ABAJ0001   0.0
     ABAJ0002   0.0
     ABAJ0003  11.1
     ABAK0001   0.0
     ABAK0002   0.0
     ABAK0003  10.0
     ABAL0001   0.0
     ABAL0002   0.0
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   0.0
     ABAM0003   0.7
     ABAN0001   0.0
     ABAN0002   0.0
     ABAN0003   0.0
     ABAO0001   0.0
     ABAP0001   0.0
     ABAP0002  24.5
     ABAP0003  47.5
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAR0002   0.0
     ABAR0003   0.0
     ABAS0001   0.0
     ABAS0002   0.0
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAU0003   0.0
     ABAV0003   0.0
     ABAW0001   0.0
     ABAW0003  30.8
     ABAX0001  42.1
     ABAY0003  12.2
     ABAZ0003   0.0
     ABAZ0004   0.0
     ABBA0001   0.0
     ABBB0001   0.0
     ABBC0001   0.3
     ABBC0002   0.0
     ABAF0001   0.0
     ABAF0003   0.0
ABAJ0001    51.40   139.50     4.09    2    2    0    0
    5   56
     ABAD0001   0.1
     ABAE0002   0.0
     ABAE0003   0.0
     ABAG0003   0.5
     ABAH0003   0.1
     ABAH0004   6.2
     ABAH0005   0.3
     ABAI0001   7.1
     ABAI0002   9.2
     ABAI0003   0.0
     ABAJ0001   0.0
     ABAJ0002  26.2
     ABAJ0003  25.4
     ABAK0001   7.8
     ABAK0002   8.1
     ABAK0003   9.4
     ABAL0001   0.0
     ABAL0002   0.5
     ABAL0003   0.6
     ABAM0001   0.0
     ABAM0002   2.4
     ABAM0003   0.1
     ABAN0001   0.0
     ABAN0002   0.4
     ABAN0003   0.1
     ABAO0001   0.0
     ABAP0001   0.8
     ABAP0002   3.2
     ABAP0003   0.0
     ABAQ0001   0.1
     ABAR0001   0.0
     ABAR0002   0.1
     ABAR0003   0.4
     ABAS0001   0.2
     ABAS0002   0.0
     ABAT0001   0.0
     ABAU0001   6.7
     ABAU0002   1.9
     ABAU0003  22.2
     ABAV0003  12.8
     ABAW0001   2.0
     ABAW0003   0.9
     ABAX0001  29.0
     ABAY0003   3.4
     ABAZ0003  10.3
     ABAZ0004   8.2
     ABBA0001   0.1
     ABBB0001   0.0
     ABBC0001   0.0
     ABBC0002   1.5
     ABAF0001   0.0
     ABAF0003   0.0
ABAJ0002    61.75    54.72     1.61    1    1    0    0
   97
     ABAD0001   0.0
     ABAE0002   0.0
     ABAE0003   0.0
     ABAG0003   0.2
     ABAH0003   0.0
     ABAH0004   2.8
     ABAH0005   0.0
     ABAI0001   2.4
     ABAI0002  13.2
     ABAI0003   0.0
     ABAJ0001  34.5
     ABAJ0002   0.0
     ABAJ0003  15.2
     ABAK0001   0.0
     ABAK0002   5.0
     ABAK0003   0.3
     ABAL0001   0.0
     ABAL0002   0.0
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   0.0
     ABAM0003   0.0
     ABAN0001   0.0
     ABAN0002   0.8
     ABAN0003   0.0
     ABAO0001   0.0
     ABAP0001   0.0
     ABAP0002   0.2
     ABAP0003   0.0
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAR0002   0.0
     ABAR0003   0.0
     ABAS0001   0.0
     ABAS0002   0.0
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   6.0
     ABAU0003  12.6
     ABAV0003  25.6
     ABAW0001   0.0
     ABAW0003   0.0
     ABAX0001  28.9
     ABAY0003   0.4
     ABAZ0003   4.3
     ABAZ0004   0.7
     ABBA0001   0.0
     ABBB0001   0.0
     ABBC0001   0.0
     ABBC0002   0.0
     ABAF0001   0.0
     ABAF0003   0.0
ABAJ0003    58.40   615.17    18.05    4    4    0    2
   32   80   92  111
     ABAD0001   0.0
     ABAE0002   0.0
     ABAE0003   0.0
     ABAG0003   0.0
     ABAH0003   0.7
     ABAH0004   5.3
     ABAH0005   0.0
     ABAI0001   4.3
     ABAI0002   7.0
     ABAI0003   0.4
     ABAJ0001  34.0
     ABAJ0002  22.2
     ABAJ0003   0.0
     ABAK0001   0.0
     ABAK0002   0.3
     ABAK0003   6.0
     ABAL0001   0.0
     ABAL0002   0.1
     ABAL0003   0.6
     ABAM0001   0.0
     ABAM0002   1.5
     ABAM0003   0.3
     ABAN0001   0.0
     ABAN0002   0.0
     ABAN0003   0.1
     ABAO0001   0.0
     ABAP0001   0.2
     ABAP0002   1.9
     ABAP0003   0.4
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAR0002   0.0
     ABAR0003   0.6
     ABAS0001   0.0
     ABAS0002   0.0
     ABAT0001   0.0
     ABAU0001   0.0
     ABAU0002   0.4
     ABAU0003  33.5
     ABAV0003  38.1
     ABAW0001   1.0
     ABAW0003   3.0
     ABAX0001  14.7
     ABAY0003  10.2
     ABAZ0003  13.1
     ABAZ0004   5.1
     ABBA0001   0.0
     ABBB0001   0.0
     ABBC0001   0.0
     ABBC0002   0.4
     ABAF0001   0.0
     ABAF0003   0.0
ABAK0001    61.82    56.15     1.65    1    1    0    2
   34
     ABAD0001   0.0
     ABAE0002   0.5
     ABAE0003   0.0
     ABAG0003   2.3
     ABAH0003   0.0
     ABAH0004   0.6
     ABAH0005   0.1
     ABAI0001   7.1
     ABAI0002   0.1
     ABAI0003   0.0
     ABAJ0001  45.4
     ABAJ0002   0.0
     ABAJ0003   0.0
     ABAK0001   0.0
     ABAK0002  16.4
     ABAK0003  36.1
     ABAL0001   0.6
     ABAL0002   0.5
     ABAL0003   1.9
     ABAM0001   0.0
     ABAM0002   0.8
     ABAM0003   0.0
     ABAN0001   0.8
     ABAN0002   0.7
     ABAN0003   0.9
     ABAO0001   0.0
     ABAP0001   1.1
     ABAP0002   1.4
     ABAP0003   0.0
     ABAQ0001   0.6
     ABAR0001   0.3
     ABAR0002   0.2
     ABAR0003   1.7
     ABAS0001   0.6
     ABAS0002   0.1
     ABAT0001   0.7
     ABAU0001   6.5
     ABAU0002   0.0
     ABAU0003  20.8
     ABAV0003   0.1
     ABAW0001   1.1
     ABAW0003   0.0
     ABAX0001   7.9
     ABAY0003   3.4
     ABAZ0003  38.8
     ABAZ0004  57.5
     ABBA0001   0.7
     ABBB0001   0.1
     ABBC0001   0.0
     ABBC0002   1.5
     ABAF0001   0.0
     ABAF0003   0.0
ABAK0002    43.54    53.80     1.58    1    1    0    2
   53
     ABAD0001   0.2
     ABAE0002   0.0
     ABAE0003   0.1
     ABAG0003   1.5
     ABAH0003   0.0
     ABAH0004  18.3
     ABAH0005   1.7
     ABAI0001   2.6
     ABAI0002   5.2
     ABAI0003   0.0
     ABAJ0001  20.9
     ABAJ0002   5.7
     ABAJ0003   0.0
     ABAK0001  31.8
     ABAK0002   0.0
     ABAK0003  12.7
     ABAL0001   0.0
     ABAL0002   2.4
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   5.3
     ABAM0003   0.0
     ABAN0001   0.0
     ABAN0002   6.0
     ABAN0003   0.1
     ABAO0001   0.0
     ABAP0001   0.2
     ABAP0002   0.7
     ABAP0003   0.0
     ABAQ0001   0.0
     ABAR0001   0.0
     ABAR0002   0.2
     ABAR0003   0.2
     ABAS0001   0.0
     ABAS0002   0.0
     ABAT0001   0.0
     ABAU0001  15.9
     ABAU0002   6.4
     ABAU0003  28.6
     ABAV0003   0.5
     ABAW0001   0.0
     ABAW0003   0.0
     ABAX0001  12.7
     ABAY0003   1.6
     ABAZ0003  27.9
     ABAZ0004  18.3
     ABBA0001   0.0
     ABBB0001   0.0
     ABBC0001   0.0
     ABBC0002   4.9
     ABAF0001   0.0
     ABAF0003   0.0
ABAK0003    83.84   763.12    22.39    5    5    0    2
   10   21   93  117  120
     ABAD0001   0.0
     ABAE0002   0.0
     ABAE0003   0.0
     ABAG0003   0.0
     ABAH0003   1.2
     ABAH0004  17.8
     ABAH0005   0.1
     ABAI0001   9.7
     ABAI0002   0.2
     ABAI0003   0.3
     ABAJ0001  16.7
     ABAJ0002   0.0
     ABAJ0003   6.9
     ABAK0001  16.0
     ABAK0002   9.4
     ABAK0003   0.0
     ABAL0001   0.0
     ABAL0002   0.4
     ABAL0003   1.9
     ABAM0001   0.0
     ABAM0002   5.8
     ABAM0003   0.3
     ABAN0001   0.0
     ABAN0002   0.2
     ABAN0003   0.8
     ABAO0001   0.0
     ABAP0001   0.8
     ABAP0002   6.6
     ABAP0003   0.2
     ABAQ0001   1.4
     ABAR0001   0.0
     ABAR0002   0.0
     ABAR0003   0.2
     ABAS0001   0.0
     ABAS0002   0.0
     ABAT0001   0.0
     ABAU0001   0.1
     ABAU0002   0.0
     ABAU0003  56.3
     ABAV0003   5.8
     ABAW0001   4.8
     ABAW0003   2.7
     ABAX0001  34.4
     ABAY0003  51.6
     ABAZ0003  51.4
     ABAZ0004  43.6
     ABBA0001   0.0
     ABBB0001   0.0
     ABBC0001   0.1
     ABBC0002   1.8
     ABAF0001   0.0
     ABAF0003   0.0
ABAL0001    40.00   162.82     4.78    2    2    0    1
   97  104
     ABAD0001  32.5
     ABAE0002   3.1
     ABAE0003  21.8
     ABAG0003   0.8
     ABAH0003   0.0
     ABAH0004   0.8
     ABAH0005   1.7
     ABAI0001   0.1
     ABAI0002   0.0
     ABAI0003   0.0
     ABAJ0001   0.0
     ABAJ0002   0.0
     ABAJ0003   0.0
     ABAK0001   0.7
     ABAK0002   0.0
     ABAK0003   0.0
     ABAL0001   0.0
     ABAL0002  23.4
     ABAL0003  17.2
     ABAM0001   0.3
     ABAM0002   0.0
     ABAM0003   0.0
     ABAN0001  38.9
     ABAN0002  36.7
     ABAN0003   1.0
     ABAO0001   0.1
     ABAP0001   0.0
     ABAP0002   0.0
     ABAP0003   0.0
     ABAQ0001  23.2
     ABAR0001   2.0
     ABAR0002   0.0
     ABAR0003   0.2
     ABAS0001  38.5
     ABAS0002   0.7
     ABAT0001   7.4
     ABAU0001   3.0
     ABAU0002   0.0
     ABAU0003   0.0
     ABAV0003   0.0
     ABAW0001   0.9
     ABAW0003   0.0
     ABAX0001   0.0
     ABAY0003   0.1
     ABAZ0003   0.4
     ABAZ0004  22.7
     ABBA0001  51.0
     ABBB0001   0.0
     ABBC0001   0.0
     ABBC0002   2.0
     ABAF0001   0.0
     ABAF0003   0.0
ABAL0002    22.16    32.52     0.95    1    1    0    0
   73
     ABAD0001  17.3
     ABAE0002   0.2
     ABAE0003   8.5
     ABAG0003   8.4
     ABAH0003   0.0
     ABAH0004   2.5
     ABAH0005   1.4
     ABAI0001   0.3
     ABAI0002   0.0
     ABAI0003   0.0
     ABAJ0001   1.4
     ABAJ0002   0.2
     ABAJ0003   0.0
     ABAK0001   1.7
     ABAK0002   2.4
     ABAK0003   0.0
     ABAL0001  35.3
     ABAL0002   0.0
     ABAL0003  13.5
     ABAM0001   0.0
     ABAM0002  14.4
     ABAM0003   0.0
     ABAN0001   0.2
     ABAN0002  66.9
     ABAN0003   0.0
     ABAO0001   0.0
     ABAP0001   0.0
     ABAP0002   0.0
     ABAP0003   0.0
     ABAQ0001  14.9
     ABAR0001   4.2
     ABAR0002   7.0
     ABAR0003   6.6
     ABAS0001  10.9
     ABAS0002   7.2
     ABAT0001   0.3
     ABAU0001   2.1
     ABAU0002   0.0
     ABAU0003   0.0
     ABAV0003   0.0
     ABAW0001   1.0
     ABAW0003   0.0
     ABAX0001   0.9
     ABAY0003   0.5
     ABAZ0003   5.9
     ABAZ0004  29.2
     ABBA0001   6.4
     ABBB0001   0.4
     ABBC0001   0.0
     ABBC0002  10.8
     ABAF0001   0.0
     ABAF0003   0.0
ABAL0003    38.72   176.32     5.17    2    2    0    1
   58   69
     ABAD0001   0.0
     ABAE0002   0.2
     ABAE0003   0.3
     ABAG0003  11.6
     ABAH0003   1.9
     ABAH0004   2.6
     ABAH0005   4.2
     ABAI0001  11.6
     ABAI0002   0.0
     ABAI0003   0.0
     ABAJ0001   1.2
     ABAJ0002   0.0
     ABAJ0003   0.2
     ABAK0001   3.2
     ABAK0002   0.0
     ABAK0003   2.0
     ABAL0001  12.2
     ABAL0002   7.1
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002  24.9
     ABAM0003   2.7
     ABAN0001   0.9
     ABAN0002  24.2
     ABAN0003  47.0
     ABAO0001   0.3
     ABAP0001   1.6
     ABAP0002   0.6
     ABAP0003   0.0
     ABAQ0001   3.2
     ABAR0001   0.0
     ABAR0002   0.0
     ABAR0003  23.1
     ABAS0001  10.0
     ABAS0002   0.0
     ABAT0001   8.2
     ABAU0001   1.2
     ABAU0002   0.0
     ABAU0003   3.3
     ABAV0003   0.3
     ABAW0001   6.7
     ABAW0003   1.3
     ABAX0001   2.7
     ABAY0003  34.5
     ABAZ0003   4.4
     ABAZ0004  35.5
     ABBA0001   9.6
     ABBB0001   0.6
     ABBC0001   0.9
     ABBC0002  33.2
     ABAF0001   0.0
     ABAF0003   0.1
ABAM0001    43.20    80.80     2.37    1    1    0    0
    8
     ABAD0001   0.0
     ABAE0002   1.2
     ABAE0003   0.0
     ABAG0003   0.0
     ABAH0003   0.2
     ABAH0004   0.0
     ABAH0005   5.1
     ABAI0001   0.2
     ABAI0002   0.0
     ABAI0003   0.0
     ABAJ0001   0.0
     ABAJ0002   0.0
     ABAJ0003   0.0
     ABAK0001   0.0
     ABAK0002   0.0
     ABAK0003   0.0
     ABAL0001   1.0
     ABAL0002   0.0
     ABAL0003   0.7
     ABAM0001   0.0
     ABAM0002   5.6
     ABAM0003  56.4
     ABAN0001   0.7
     ABAN0002   0.0
     ABAN0003   0.3
     ABAO0001  16.9
     ABAP0001   4.1
     ABAP0002   0.0
     ABAP0003   0.0
     ABAQ0001   7.7
     ABAR0001   0.0
     ABAR0002   0.0
     ABAR0003   0.1
     ABAS0001   1.0
     ABAS0002   0.0
     ABAT0001   0.7
     ABAU0001   0.0
     ABAU0002   0.0
     ABAU0003   0.0
     ABAV0003   0.0
     ABAW0001  18.4
     ABAW0003   0.0
     ABAX0001   0.0
     ABAY0003   1.8
     ABAZ0003   0.0
     ABAZ0004   0.0
     ABBA0001   2.4
     ABBB0001   5.0
     ABBC0001  17.6
     ABBC0002   1.6
     ABAF0001  23.1
     ABAF0003  30.5
ABAM0002    34.67   104.01     3.05    2    2    0    2
   29   45
     ABAD0001   1.2
     ABAE0002   0.4
     ABAE0003   1.2
     ABAG0003   1.8
     ABAH0003   0.4
     ABAH0004   6.6
     ABAH0005   1.4
     ABAI0001   8.3
     ABAI0002   0.9
     ABAI0003   0.0
     ABAJ0001   2.2
     ABAJ0002   0.1
     ABAJ0003   1.3
     ABAK0001   1.1
     ABAK0002   3.6
     ABAK0003   2.6
     ABAL0001   0.1
     ABAL0002   3.5
     ABAL0003  15.5
     ABAM0001   8.7
     ABAM0002   0.0
     ABAM0003  26.6
     ABAN0001   0.1
     ABAN0002   5.2
     ABAN0003  12.3
     ABAO0001   0.2
     ABAP0001   2.1
     ABAP0002   1.9
     ABAP0003   0.0
     ABAQ0001   4.5
     ABAR0001   0.2
     ABAR0002   0.6
     ABAR0003   3.3
     ABAS0001   2.4
     ABAS0002   1.8
     ABAT0001   3.7
     ABAU0001   1.3
     ABAU0002   0.0
     ABAU0003   3.6
     ABAV0003   0.5
     ABAW0001  10.3
     ABAW0003   1.2
     ABAX0001   6.3
     ABAY0003  15.6
     ABAZ0003   5.9
     ABAZ0004  13.6
     ABBA0001   2.0
     ABBB0001   6.1
     ABBC0001   0.2
     ABBC0002  43.0
     ABAF0001   0.9
     ABAF0003   1.8
