-122.601692800324, 44.6424976508793, 1122.78
-122.610748991866, 44.6241715128117, 982.869
-122.602563735033, 44.5019597822624, 955
-122.612505025264, 44.6508174927016, 1011.87
-122.625032964409, 44.5116287876233, 883.616
-122.621653334427, 44.5342272768969, 854.683
-122.603300589087, 44.4823969109509, 824.819
-122.644972290824, 44.5633467232743, 804.854
-122.635815759955, 44.6441841053027, 775.73
-122.603543668989, 44.6715046669619, 784
-122.633313177382, 44.6158516709896, 778.492
-122.604151384163, 44.8341913036729, 738.845
-122.623258410192, 44.471716032936, 746.605
-122.602491710431, 44.735814795641, 705.859
-122.644117996597, 44.526694447139, 694.69
-122.601677077213, 44.8642101924094, 672.852
-122.650930748838, 44.5025219337369, 669.912
-122.630806837539, 44.830818394826, 657.655
-122.632523222204, 44.6708300851925, 643.913
-122.661680969703, 44.6457581294312, 625.41
-122.654207923304, 44.6266449792993, 618.99
-122.634321193749, 44.4903794618883, 664.469
-122.624259530564, 44.8491445328937, 602.741
-122.60752694892, 44.5516539726053, 598.811
-122.664941127371, 44.4449576227514, 594.55
-122.884927221791, 44.4333773023773, 592.711
-122.657510255239, 44.8400376790073, 586.669
-122.648380672375, 44.6849963023491, 582.596
-122.605033142279, 44.4566503734203, 577.582
-122.610814969726, 44.6891562232602, 552.711
-122.633305441736, 44.4566503734203, 568.85
-122.65085173229, 44.8600502714984, 538.746
-122.605795087571, 44.5999989994096, 533.944
-122.666675694074, 44.4866692621569, 530.915
-122.602464336727, 44.8158651656052, 526.844
-122.623345115937, 44.7575138425554, 526.769
-122.630811266613, 44.7391877044878, 518.156
-122.659124649814, 44.5199486294453, 543.758
-122.654202304583, 44.8208120985805, 509.515
-122.633227732599, 44.5958390784985, 508.965
-122.632419572548, 44.7008489739291, 520.271
-122.66326819876, 44.5816728613419, 507.588
-122.680736933657, 44.6566638680359, 524.861
-122.616675793695, 44.5684060865445, 510.748
-122.919723476322, 44.4232585758369, 518
-122.970902999107, 44.4416971441995, 495.805
-122.674907699505, 44.5358013010254, 479.684
-122.688301967118, 44.5057824122888, 480.231
-122.915045620033, 44.4449576227514, 480.364
-122.670028343552, 44.5558138935164, 476.639
-122.655798843115, 44.4666566696658, 476.747
-122.690838400375, 44.8449846119826, 476.749
-122.604221673114, 44.7174886575733, 472.488
-122.6766113308, 44.8666836588971, 463.762
-122.655572361186, 44.605845374744, 510.791
-122.650880218806, 44.7650466723133, 460.227
-122.732448085167, 44.6683566187049, 459.764
-122.682426374709, 44.4266314846837, 458.626
-122.941662208169, 44.4509164283807, 455.393
-122.679121992356, 44.6200115919006, 449.155
-122.68750017024, 44.474976511488, 446.971
-122.640889157208, 44.435850768865, 447.495
-122.688330625262, 44.8199126562214, 444.813
-122.613336113214, 44.435850768865, 448.983
-122.658284262283, 44.6674571763457, 441.196
-122.713245773172, 44.4374247929935, 437.891
-122.856740600029, 44.435850768865, 436.806
-122.959972504074, 44.5049954002245, 436.425
-122.901675767999, 44.4674436817301, 430.322
-122.6641642965, 44.794953130755, 423.317
-122.734254534186, 44.6858957447083, 419.862
-122.739169762399, 44.4416971441995, 415.251
-122.713270457366, 44.8549909082281, 416.443
-122.705794136632, 44.5516539726054, 404.552
-122.716658529384, 44.6100052956551, 400.904
-122.826714621311, 44.4483305315982, 396.303
-122.706700828188, 44.6500304806372, 388.808
-122.683391388556, 44.7592002969789, 385.635
-122.764840880746, 44.673415981975, 386.901
-122.70499145258, 44.771680059712, 380.841
-122.886695303953, 44.4491175436625, 420.637
-122.874941381832, 44.526694447139, 370.298
-122.759182412955, 44.4533898948684, 369.389
-122.819128064695, 44.5316413801143, 353.427
-123.12252956587, 44.8549909082282, 347.91
-122.755018949808, 44.6974760650823, 353.711
-122.706725327638, 44.6740905637444, 342.781
-122.713400896532, 44.7542533640035, 342.237
-122.787540109972, 44.6842092902849, 342.664
-122.786714840919, 44.4874562742212, 341.855
-122.689954075909, 44.5675066441854, 337.595
-122.737424279398, 44.526694447139, 336.109
-122.739190639085, 44.7382882621286, 336.569
-122.667430497904, 44.719962124061, 333.114
-122.619203599688, 44.8009119363844, 331.357
-122.84664507943, 44.5450205852066, 326.426
-122.994178660216, 44.7883197433563, 319.773
-122.719181192785, 44.4783494203348, 327.892
-122.76672709085, 44.5299549256909, 312.915
-122.703332629352, 44.4617097366905, 347.223
-122.680848278233, 44.6791499270146, 316.808
-123.099120768105, 44.8399252487124, 309.246
-122.709139735369, 44.822498553004, 403.72
-122.763342362169, 44.4799234444633, 306.525
-122.923283136998, 44.4766629659114, 305.562
-122.684162534732, 44.5883062487407, 344.804
-122.721670654536, 44.8408246910715, 333.87
-122.7291203038, 44.5533404270287, 305.839
-122.731613496143, 44.8642101924094, 336.699
-122.762464895684, 44.7258084993955, 291.704
-122.816643194344, 44.6800493693738, 283.15
-122.66912051122, 44.6957896106589, 293.446
-122.701674562973, 44.5308543680501, 282.913
-122.726634776139, 44.8083323358473, 288.259
-122.94743006796, 44.4232585758369, 292
-122.720837993852, 44.7025354283525, 275.504
-122.744989150275, 44.5049954002245, 280.744
-123.073363075555, 44.830818394826, 287.591
-122.734820465621, 44.7583008546196, 304.9
-122.71828534403, 44.5691930986088, 283.586
-122.847556000642, 44.4574373854846, 350.447
-122.730047703527, 44.4333773023771, 412.356
-122.728322255944, 44.7832603800861, 267.725
-122.861880423876, 44.4734024873595, 274.516
-122.713275577201, 44.5133152420467, 260.794
-122.71335065018, 44.5883062487407, 256.446
-123.096590275355, 44.8642101924094, 256.485
-123.005050980322, 44.8250844497865, 256.382
-122.770833881261, 44.7425606133346, 253.78
-122.715057133959, 44.7308678626657, 260.233
-122.837496610929, 44.6933161441712, 251.827
-122.742480950537, 44.8325048492493, 277.873
-123.022559341248, 44.4691301361535, 251.075
-122.690843920589, 44.8033854028719, 273.552
-122.858304839397, 44.490829183068, 260.652
-122.972527767558, 44.7524544792852, 247.528
-123.066688433058, 44.8492569631886, 243.948
-123.038261626867, 44.8375642125196, 248.667
-122.760800927478, 44.5550268814522, 238.727
-122.79252406152, 44.5291679136267, 241.643
-122.974225605858, 44.7750529685588, 248.736
-122.664161813967, 44.7441346374631, 239.637
-122.750893681106, 44.8516179993813, 250.68
-122.714127625573, 44.6309173305053, 233.375
-122.625762964368, 44.7799999015341, 230.831
-122.787409244966, 44.724122044972, 243.929
-122.741642668959, 44.5924661696517, 230.584
-122.763239454309, 44.4375372232883, 260.312
-123.005017991818, 44.8057464390648, 227.857
-122.832524685851, 44.4292173814663, 225.572
-122.79499892745, 44.4232585758369, 227.528
-123.038363928448, 44.8083323358473, 229.807
-122.699145171444, 44.712541724598, 225.825
-122.884142918032, 44.6674571763457, 222.563
-122.75833931479, 44.8716305918724, 236.9
